replica;tModel;sigmaIndex;nRey;nTess;nBo;nMave;selTrueModel;departTrueModel;replicated;firstTGM;numSwitches;avgContTGM;sdContTGM;changesBeforeFirstTGM;replicatedTGM;replicatedNTGM;biasBeta1
26;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.354;0.924499229583975;0.925;7;588;13.2448979591837;11.4624133267314;2;1;0.90625;0.0728470090909091
27;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.602909090909091;0.960790227718293;0.902439024390244;14;521;25.4099616858238;25.4763188757729;3;1;0.75;0.124412245454545
28;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.386181818181818;0.913821521073699;0.769230769230769;16;733;11.574931880109;10.4867453906724;3;1;0.678571428571429;-0.193716572727273
29;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.373181818181818;0.949573690621194;0.953488372093023;4;414;19.8309178743961;19.3602889187505;3;1;0.923076923076923;0.0910555
30;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.924636363636364;0.994100294985251;1;86;121;166.737704918033;189.613985212004;6;1;NA;0.0814524636363636
31;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.709181818181818;0.971161240707511;0.923076923076923;51;449;34.6711111111111;30.9867239877349;4;0.96;0.857142857142857;0.103620490909091
32;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.601545454545454;0.967200725513906;0.948717948717949;1;435;30.3532110091743;27.5650719644786;1;1;0.8;0.113626318181818
33;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.894;0.992067527712804;0.975;16;157;124.481012658228;134.510304701001;6;1;0;-0.0690885636363636
34;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.728363636363636;0.975287069395906;0.976744186046512;6;396;40.4646464646465;35.7466588212025;2;1;0.909090909090909;-0.0284217818181818
35;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.343454545454545;0.932503970354685;0.885714285714286;16;510;14.8156862745098;14.4859879697673;5;0.9;0.88;-0.104371590909091
36;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.0541818181818182;0.919463087248322;0.953488372093023;59;96;12.4166666666667;9.78020870275801;3;0.333333333333333;1;-0.151947854545455
37;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.235545454545455;0.9224237746044;0.926829268292683;32;402;12.8905472636816;11.146656906849;2;1;0.918918918918919;0.0816771727272727
38;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.822272727272727;0.984851835471031;0.928571428571429;8;275;65.5434782608696;65.5737306719448;3;0.954545454545455;0.833333333333333;0.1012144
39;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.181090909090909;0.830823293172691;0.837837837837838;2;674;5.91097922848665;5.0619170378209;2;1;0.8125;0.109523081818182
40;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.714818181818182;0.973165458476408;0.928571428571429;6;422;37.2654028436019;43.1605605595332;3;1;0.75;-0.130140636363636
41;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.919636363636364;0.994068215521503;1;4;121;165.83606557377;147.993939102008;2;1;1;0.0673011363636364
42;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.173636363636364;0.841884816753927;0.84;19;604;6.32450331125828;5.59371938841541;7;1;0.8;-0.0774922454545455
43;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.104272727272727;0.870967741935484;0.935483870967742;18;296;7.75;6.92415175678728;5;1;0.931034482758621;0.1325367
44;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.795636363636364;0.982975319926874;0.962962962962963;27;298;58.738255033557;58.1948493092276;4;1;0.857142857142857;0.0798853909090909
45;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.866272727272727;0.988560033585222;0.967741935483871;15;219;86.6272727272727;99.9530035521657;6;1;0.8;0.110943945454545
46;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.496727272727273;0.939787701317716;0.891304347826087;2;658;16.6079027355623;16.5540890472908;1;1;0.761904761904762;-0.100791927272727
47;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.0715454545454546;0.707750952986023;0.735294117647059;71;460;3.42173913043478;3.03695672220123;17;NA;0.735294117647059;-0.1762322
48;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.794454545454545;0.983405813687343;0.952380952380952;3;291;59.8561643835616;65.6988940993396;1;0.96875;0.9;-0.107996681818182
49;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.435454545454545;0.942785550219252;0.893617021276596;20;549;17.4181818181818;16.1655338833348;4;0.956521739130435;0.833333333333333;0.0131471
50;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.0247272727272727;0.731617647058824;0.888888888888889;93;146;3.72602739726027;3.43697328882956;16;1;0.886363636363636;-0.129041163636364
51;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.892272727272727;0.992562404482934;1;15;146;134.452054794521;126.972114293727;5;1;1;-0.129365827272727
52;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.635363636363636;0.965369204350315;0.92;1;485;28.761316872428;31.0105391561409;1;1;0.777777777777778;-0.112677163636364
53;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.552818181818182;0.953626048347311;0.851851851851852;15;564;21.563829787234;22.2630145921996;3;0.916666666666667;0.8;0.105929581818182
54;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.0500909090909091;0.842105263157895;0.870967741935484;124;174;6.33333333333333;5.43602682084068;10;0.5;0.925925925925926;0.0891667727272727
55;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.402090909090909;0.916346371241239;0.731707317073171;18;740;11.9540540540541;11.5291804778265;8;0.818181818181818;0.631578947368421;0.140164827272727
56;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.917272727272727;0.992665279016751;0.975609756097561;18;149;134.533333333333;147.451992492777;4;0.974358974358974;1;0.0595964363636364
57;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.844818181818182;0.98611858388034;0.948717948717949;21;258;72.0387596899225;79.9975979229977;5;0.967741935483871;0.875;0.122823454545455
58;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.683727272727273;0.970615609626379;0.806451612903226;79;442;33.8783783783784;31.9803189064531;2;0.904761904761905;0.6;-0.0291617727272727
59;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.412909090909091;0.946059004843681;0.888888888888889;2;490;18.5387755102041;19.419324669659;1;0.8125;0.95;0.104481172727273
60;Y ~ X1 + X2 + X3 + X1:X2;0.5;1;1;1;300;0.9;0.992827558339226;0.978723404255319;27;143;137.5;123.602953608905;5;0.978260869565217;1;0.0637245181818182
