replica;tModel;sigmaIndex;nRey;nTess;nBo;nMave;selTrueModel;departTrueModel;replicated;firstTGM;numSwitches;avgContTGM;sdContTGM;changesBeforeFirstTGM;replicatedTGM;replicatedNTGM;biasBeta1
19;Y ~ X1 + X2;0.5;300;1;1;1;0.157363636363636;0.832466782206817;0.88485238664582;440;580;5.96896551724138;15.6234586162525;152;0.83265306122449;0.894627647958069;0.211176154545455
20;Y ~ X1 + X2;0.5;300;1;1;1;0.722181818181818;0.975075528700906;0.959492973270874;117;396;40.1212121212121;62.8012371321245;4;0.9749809499619;0.919017590441421;0.106941372727273
21;Y ~ X1 + X2;0.5;300;1;1;1;0.465636363636364;0.973252635689184;0.956238532110092;2116;274;37.3868613138686;39.2080139195725;39;0.973217802284364;0.941429062177946;0.0676693
22;Y ~ X1 + X2;0.5;300;1;1;1;0.856636363636364;0.973360220759924;0.948505747126437;708;503;37.3928571428571;50.0534418437912;43;0.973497854077253;0.79871382636656;-0.0822875090909091
23;Y ~ X1 + X2;0.5;300;1;1;1;0.815;0.977688531905399;0.955871559633028;1832;401;44.6019900497512;69.0585316671293;85;0.977582516615974;0.860603064755314;-0.186530163636364
24;Y ~ X1 + X2;0.5;300;1;1;1;0.259454545454545;0.98072880168185;0.970235369539335;227;110;50.9642857142857;70.3934305523965;2;0.980891719745223;0.966514271592735;-0.0724957090909091
25;Y ~ X1 + X2;0.5;300;1;1;1;0.678363636363636;0.979091274628066;0.956018731062345;2904;313;47.5286624203822;83.5921540077832;175;0.97929914761196;0.906857142857143;0.100185990909091
26;Y ~ X1 + X2;0.5;300;1;1;1;0.809;0.981456507080243;0.960822093770071;303;331;53.6084337349398;107.692028578489;20;0.981508791832104;0.873320537428023;0.0714885090909091
27;Y ~ X1 + X2;0.5;300;1;1;1;0.783545454545455;0.987700162450685;0.973921028466483;2275;213;80.5514018691589;144.081098340343;75;0.987812023907184;0.923631735256682;0.144102490909091
28;Y ~ X1 + X2;0.5;300;1;1;1;0.726090909090909;0.967818682694716;0.904976129269188;697;515;30.9573643410853;49.7577216113473;45;0.967872501897293;0.738446081714668;-0.213454554545455
29;Y ~ X1 + X2;0.5;300;1;1;1;0.683636363636364;0.981382978723404;0.966324096164434;1772;280;53.7142857142857;89.1750590768329;66;0.981324734650007;0.934008683068017;0.133019790909091
30;Y ~ X1 + X2;0.5;300;1;1;1;0.152636363636364;0.80762358546754;0.853211009174312;1;646;5.19814241486068;17.5300380080451;1;0.807460890493381;0.861441870534748;0.201507527272727
31;Y ~ X1 + X2;0.5;300;1;1;1;0.35;0.885194805194805;0.857405028445586;2703;884;8.710407239819;23.6364630555171;328;0.884726224783862;0.842677587911312;0.207103572727273
32;Y ~ X1 + X2;0.5;300;1;1;1;0.659636363636364;0.97381116471399;0.950830199064306;708;381;37.9895287958115;58.4181829596155;52;0.973742706307308;0.906292195517148;0.166018609090909
33;Y ~ X1 + X2;0.5;300;1;1;1;0.613636363636364;0.972888888888889;0.943612820277344;1488;366;36.8852459016393;75.9544611312325;8;0.973219628964692;0.896551724137931;-0.0899755272727273
34;Y ~ X1 + X2;0.5;300;1;1;1;0.830181818181818;0.982039207096704;0.966660543717854;168;329;55.3454545454545;90.8510342334419;2;0.981963040832135;0.891950297136683;-0.0746120909090909
35;Y ~ X1 + X2;0.5;300;1;1;1;0.576272727272727;0.97775323445882;0.953040447583234;1325;283;44.6408450704225;80.0613542697583;157;0.977869765960834;0.919299004759844;-0.101816345454545
36;Y ~ X1 + X2;0.5;300;1;1;1;0.374909090909091;0.975030303030303;0.955263641374242;10;205;40.0388349514563;71.4155091534672;2;0.974853515625;0.943446244477172;-0.181478972727273
37;Y ~ X1 + X2;0.5;300;1;1;1;0.254636363636364;0.976071428571429;0.964305377133419;6721;135;41.1911764705882;68.1329379552662;202;0.976250449802087;0.960216775464959;0.111327190909091
38;Y ~ X1 + X2;0.5;300;1;1;1;0.878818181818182;0.974549968963377;0.94811753902663;1083;493;39.1376518218623;51.6695771474252;78;0.974608150470219;0.756060606060606;0.162087081818182
39;Y ~ X1 + X2;0.5;300;1;1;1;0.840636363636364;0.978909798831927;0.961545521292217;1556;391;47.1785714285714;95.6498622782393;33;0.979018686482352;0.869914040114613;0.102845227272727
40;Y ~ X1 + X2;0.5;300;1;1;1;0.771272727272727;0.975601131541726;0.957595227168426;400;414;40.9855072463768;60.8905972830302;11;0.97548202808855;0.897312474929803;-0.160620290909091
41;Y ~ X1 + X2;0.5;300;1;1;1;0.615181818181818;0.980050243830353;0.966403524876079;290;270;50.1259259259259;75.2340060485541;5;0.98002087371403;0.944590398853594;0.100532363636364
42;Y ~ X1 + X2;0.5;300;1;1;1;0.479;0.971336370539104;0.954499494438827;518;303;34.6644736842105;44.1851828688263;29;0.970983858570331;0.939383259911894;-0.204179281818182
43;Y ~ X1 + X2;0.5;300;1;1;1;0.108272727272727;0.973971452560873;0.963990446444975;6353;62;38.4193548387097;46.1286420015073;221;0.973706530958439;0.962810343051406;0.174008581818182
44;Y ~ X1 + X2;0.5;300;1;1;1;0.514818181818182;0.977922995407983;0.95937270726339;901;251;44.9444444444444;98.8278750600704;46;0.97809048806555;0.939508506616257;0.101211045454545
45;Y ~ X1 + X2;0.5;300;1;1;1;0.290727272727273;0.971857410881801;0.94699679046309;3944;180;35.5333333333333;40.9818266108229;260;0.97287921791233;0.936384794414275;0.167521627272727
46;Y ~ X1 + X2;0.5;300;1;1;1;0.253363636363636;0.972361809045226;0.909833807731154;291;155;35.7307692307692;67.5696222140826;65;0.972443799854967;0.888601991884913;-0.180191063636364
47;Y ~ X1 + X2;0.5;300;1;1;1;0.618181818181818;0.924253566700985;0.883908890521675;824;1031;13.1782945736434;34.0108947964158;94;0.923945335710042;0.819056785370549;-0.188936081818182
48;Y ~ X1 + X2;0.5;300;1;1;1;0.408454545454545;0.984194122885129;0.965016986502617;294;143;62.4027777777778;95.0699756698476;40;0.98404852842058;0.951863354037267;-0.121182718181818
49;Y ~ X1 + X2;0.5;300;1;1;1;0.586636363636364;0.98372849837285;0.945351182835137;174;210;61.4571428571429;120.783263340981;10;0.983588621444201;0.891082519964507;0.0277367818181818
50;Y ~ X1 + X2;0.5;300;1;1;1;0.720636363636364;0.981455784029267;0.963541188355221;1963;294;53.9251700680272;106.188775329429;63;0.981379926029843;0.917650918635171;-0.140008036363636
51;Y ~ X1 + X2;0.5;300;1;1;1;0.714909090909091;0.974818771461274;0.941349242771914;263;397;39.5175879396985;54.4715516726606;41;0.974820143884892;0.857602057216329;-0.160802527272727
52;Y ~ X1 + X2;0.5;300;1;1;1;0.858090909090909;0.979550752278025;0.962772313631768;22;387;48.6546391752577;83.8622068944403;1;0.979526208596849;0.861935483870968;-0.138704618181818
53;Y ~ X1 + X2;0.5;300;1;1;1;0.417;0.972531066056246;0.95669327461235;435;252;36.4047619047619;66.9184791903018;10;0.972931338028169;0.945082612116444;0.133571427272727
54;Y ~ X1 + X2;0.5;300;1;1;1;0.737181818181818;0.98039457459926;0.968861945439515;109;317;51;70.8861629746301;2;0.980548628428928;0.936170212765957;0.122921136363636
55;Y ~ X1 + X2;0.5;300;1;1;1;0.911636363636364;0.982447392041488;0.967428204422424;792;353;56.6553672316384;99.2166470579182;7;0.982585061405275;0.81139896373057;0.159093845454545
56;Y ~ X1 + X2;0.5;300;1;1;1;0.917818181818182;0.98088351822504;0.963445995591477;298;386;52.0412371134021;79.3217253627516;2;0.980794238271481;0.768799102132436;0.156412609090909
57;Y ~ X1 + X2;0.5;300;1;1;1;0.412909090909091;0.95442536327609;0.910369553226696;1654;414;21.9420289855072;50.8743600111377;94;0.954099821746881;0.879655712050078;0.194721118181818
58;Y ~ X1 + X2;0.5;300;1;1;1;0.149272727272727;0.976234003656307;0.970839064649244;9320;79;41.05;51.6620924360579;247;0.975940777297964;0.96994829814735;-0.0694380818181818
59;Y ~ X1 + X2;0.5;300;1;1;1;0.453;0.972300281011642;0.950372208436725;656;277;35.8489208633094;58.4581993194078;73;0.972194032880049;0.932314410480349;0.122831309090909
60;Y ~ X1 + X2;0.5;300;1;1;1;0.95;0.978084027179634;0.956418020001835;314;459;45.4347826086956;83.1300481079143;21;0.97806975171481;0.547445255474453;0.0736829636363636
61;Y ~ X1 + X2;0.5;300;1;1;1;0.854454545454545;0.979038093211322;0.952656738371024;245;395;47.469696969697;94.0730172770234;92;0.979224973089343;0.797229219143577;0.106363872727273
62;Y ~ X1 + X2;0.5;300;1;1;1;0.639545454545455;0.974267841910719;0.938676214082438;936;363;38.6538461538462;79.713547664484;65;0.974156496769562;0.875763747454175;0.213706036363636
63;Y ~ X1 + X2;0.5;300;1;1;1;0.508181818181818;0.977280858676208;0.95010089891763;3189;254;44.0157480314961;81.4205215982607;111;0.977444965716348;0.921828358208955;0.213142009090909
64;Y ~ X1 + X2;0.5;300;1;1;1;0.594454545454545;0.977363107984093;0.952753010386984;522;297;43.8859060402685;64.6916313357686;37;0.977423844131746;0.916591115140526;-0.0580455181818182
65;Y ~ X1 + X2;0.5;300;1;1;1;0.632363636363636;0.97082075607302;0.945021605222028;14;405;34.2660098522167;49.8141911600559;2;0.97079337401918;0.900625782227785;0.129308127272727
66;Y ~ X1 + X2;0.5;300;1;1;1;0.853818181818182;0.980832712171228;0.959511568123393;1;361;51.8895027624309;91.3627625961246;1;0.980750618346059;0.835530445699937;-0.0964191909090909
67;Y ~ X1 + X2;0.5;300;1;1;1;0.975909090909091;0.976430035401528;0.95407788390889;1;507;42.2637795275591;72.9088262404592;1;0.976840519676144;0.0451127819548872;-0.109244854545455
68;Y ~ X1 + X2;0.5;300;1;1;1;0.196545454545455;0.865402405180389;0.895422438308412;171;582;7.42955326460481;20.5528172279772;2;0.864801864801865;0.902923709456373;-0.208665854545455
69;Y ~ X1 + X2;0.5;300;1;1;1;0.557363636363636;0.893002772793998;0.856959471850358;209;1312;9.34603658536585;22.6115031758266;13;0.893033190930003;0.811410788381743;0.208133227272727
70;Y ~ X1 + X2;0.5;300;1;1;1;0.348363636363636;0.92038632210911;0.93048275862069;2695;611;12.5228758169935;38.9806315869263;80;0.920664206642066;0.935743539048157;-0.207440390909091
71;Y ~ X1 + X2;0.5;300;1;1;1;0.924181818181818;0.979340875553369;0.953856052946043;621;421;48.1800947867299;77.916229631515;86;0.979400935416459;0.644578313253012;0.142418409090909
72;Y ~ X1 + X2;0.5;300;1;1;1;0.610090909090909;0.923558337058561;0.860812918616387;11;1026;13.056420233463;47.9509447962019;2;0.924233313289236;0.761478690840593;0.197937790909091
73;Y ~ X1 + X2;0.5;300;1;1;1;0.287181818181818;0.903767014878126;0.934128440366973;1;608;10.3914473684211;21.9587385165484;1;0.904122722914669;0.946210268948655;0.204094936363636
74;Y ~ X1 + X2;0.5;300;1;1;1;0.772727272727273;0.980232968584539;0.966210632632449;1488;337;50.2958579881657;71.7998709667145;21;0.98016155856498;0.91872219975738;-0.0633589909090909
75;Y ~ X1 + X2;0.5;300;1;1;1;0.920909090909091;0.977885279889426;0.958919216983733;314;449;45.0222222222222;75.9293871001;1;0.977946312743239;0.737209302325581;0.0747634272727273
76;Y ~ X1 + X2;0.5;300;1;1;1;0.466363636363636;0.973879142300195;0.939393939393939;1181;268;38.2835820895522;39.5688439638571;40;0.974051503833301;0.909012579700155;0.166840972727273
77;Y ~ X1 + X2;0.5;300;1;1;1;0.612545454545455;0.981451253895237;0.965258043817032;321;249;53.904;111.17107015186;2;0.981606101390758;0.939365229748934;-0.189746654545455
78;Y ~ X1 + X2;0.5;300;1;1;1;0.866;0.970288713910761;0.928656798749655;441;567;33.5422535211268;45.7238018197768;187;0.970363288718929;0.660287081339713;-0.169800154545455
79;Y ~ X1 + X2;0.5;300;1;1;1;0.340636363636364;0.975713904456899;0.952310943673619;337;182;41.1758241758242;59.5519555433355;53;0.975438596491228;0.940373363053775;0.1009669
80;Y ~ X1 + X2;0.5;300;1;1;1;0.499272727272727;0.97377526862138;0.957575757575758;1;289;37.8758620689655;61.2852939989391;1;0.97372289599412;0.941446402349486;-0.141557181818182
81;Y ~ X1 + X2;0.5;300;1;1;1;0.933;0.975930617813292;0.945965815107517;464;495;41.383064516129;65.8670175696925;96;0.975773094347055;0.53021978021978;0.0674335272727273
82;Y ~ X1 + X2;0.5;300;1;1;1;0.785818181818182;0.969339349762814;0.92213754476173;775;531;32.4962406015038;64.1573683246273;207;0.969976635514019;0.746460746460746;0.181639081818182
83;Y ~ X1 + X2;0.5;300;1;1;1;0.561727272727273;0.984299125930722;0.971559633027523;678;195;63.0510204081633;120.712009024203;27;0.984306032368808;0.95525820614677;0.0849341454545455
84;Y ~ X1 + X2;0.5;300;1;1;1;0.312909090909091;0.988084859052601;0.96186713222457;6163;83;81.9523809523809;108.973022479599;294;0.98797301261367;0.94995986085095;-0.1539635
85;Y ~ X1 + X2;0.5;300;1;1;1;0.817454545454545;0.978983653953075;0.959112577924459;75;377;47.5767195767196;94.2757425075602;2;0.979038224414303;0.869652742828384;-0.162201763636364
86;Y ~ X1 + X2;0.5;300;1;1;1;0.618454545454545;0.982505145545428;0.947494033412888;547;239;56.6916666666667;99.2562083093807;47;0.982489983677103;0.890734055354994;-0.00816591818181818
87;Y ~ X1 + X2;0.5;300;1;1;1;0.347636363636364;0.973326359832636;0.958015617822692;6160;204;37.4901960784314;56.1592052879582;228;0.97330161247687;0.949873275133765;-0.148670181818182
88;Y ~ X1 + X2;0.5;300;1;1;1;0.730636363636364;0.974368545477168;0.955506526935098;131;412;38.8260869565217;52.2945234249709;2;0.974207347760443;0.904778156996587;0.0803023454545455
89;Y ~ X1 + X2;0.5;300;1;1;1;0.929545454545455;0.982981220657277;0.967688635946393;596;349;58.4285714285714;108.884544387935;7;0.982918641390205;0.766318537859008;0.0470837909090909
90;Y ~ X1 + X2;0.5;300;1;1;1;0.735363636363636;0.972675568743818;0.916850220264317;950;443;36.4369369369369;56.2165583695683;124;0.972821343972073;0.760695652173913;0.177816281818182
91;Y ~ X1 + X2;0.5;300;1;1;1;0.653818181818182;0.959810874704492;0.909216208765965;995;579;24.8;38.8645238112171;172;0.959831460674157;0.813446718044114;0.179044663636364
92;Y ~ X1 + X2;0.5;300;1;1;1;0.945090909090909;0.977104377104377;0.954374368860736;358;477;43.4979079497908;68.7715664860811;23;0.97697240575204;0.56738768718802;0.167692663636364
93;Y ~ X1 + X2;0.5;300;1;1;1;0.549545454545455;0.979814692256784;0.958861340679522;111;245;49.1463414634146;76.9283979336405;2;0.980100334448161;0.932993890020367;0.100373863636364
94;Y ~ X1 + X2;0.5;300;1;1;1;0.336636363636364;0.934377531731029;0.943964725335293;1825;486;15.238683127572;54.6231324312858;36;0.934408308280951;0.948803099488031;0.207342690909091
95;Y ~ X1 + X2;0.5;300;1;1;1;0.482818181818182;0.977593673507814;0.94184657785944;4644;238;44.6302521008403;68.2066731595614;382;0.977579327379821;0.908395588758449;-0.198284918181818
96;Y ~ X1 + X2;0.5;300;1;1;1;0.875454545454545;0.978502440544189;0.945274543954533;1;415;46.2980769230769;91.7706529883443;1;0.978326876766831;0.712812960235641;-0.0999913818181818
97;Y ~ X1 + X2;0.5;300;1;1;1;0.401090909090909;0.982090228973022;0.970188956154834;5502;159;55.15;91.8499188618951;128;0.981913919413919;0.962350780532599;-0.129235645454545
98;Y ~ X1 + X2;0.5;300;1;1;1;0.857727272727273;0.978376086495654;0.959555106167846;1356;409;46.0243902439024;75.933306587154;34;0.978130360205832;0.847840103159252;0.140743690909091
99;Y ~ X1 + X2;0.5;300;1;1;1;0.317909090909091;0.943951958821847;0.950417776145441;309;392;17.8418367346939;38.0546231524604;11;0.943881978594157;0.953457089050309;0.207586009090909
100;Y ~ X1 + X2;0.5;300;1;1;1;0.388454545454545;0.980805243445693;0.941975762027176;1294;165;51.4819277108434;133.103605478441;67;0.981105337742088;0.917092219885852;-0.0406236454545455
1;Y ~ X1 + X2;0.5;1;300;1;1;0.904545454545455;0.966428786812745;1;3;669;29.7014925373134;30.0531539714874;1;1;1;0.215068427272727
2;Y ~ X1 + X2;0.5;1;300;1;1;0.910272727272727;0.972732720735118;0.956521739130435;15;547;36.543795620438;35.9304361706889;5;1;0.5;-0.166792709090909
3;Y ~ X1 + X2;0.5;1;300;1;1;0.901545454545455;0.980941817081779;0.974358974358974;135;378;52.4708994708995;54.3791403386803;9;0.973684210526316;1;0.159351281818182
4;Y ~ X1 + X2;0.5;1;300;1;1;0.505;0.97965796579658;1;4954;226;49.1592920353982;47.9075684394441;167;1;1;-0.118458281818182
5;Y ~ X1 + X2;0.5;1;300;1;1;0.421363636363636;0.98403451995685;0.885714285714286;1836;148;62.6351351351351;59.353266594695;61;0.947368421052632;0.8125;-0.109856545454545
6;Y ~ X1 + X2;0.5;1;300;1;1;0.907454545454545;0.977158885994791;0.909090909090909;1;456;43.780701754386;42.5380386956104;1;0.96551724137931;0.5;0.201150781818182
7;Y ~ X1 + X2;0.5;1;300;1;1;0.927454545454545;0.98412076063517;0.976744186046512;7;324;62.9753086419753;57.8462247856663;1;0.975;1;0.165437727272727
8;Y ~ X1 + X2;0.5;1;300;1;1;0.651181818181818;0.983105277855348;0.96551724137931;1;243;58.7131147540984;61.5240972085374;1;1;0.9;-0.0750627909090909
9;Y ~ X1 + X2;0.5;1;300;1;1;0.867090909090909;0.982698961937716;0.967741935483871;1;331;57.4578313253012;53.8239106953506;1;1;0.857142857142857;-0.0504454454545454
10;Y ~ X1 + X2;0.5;1;300;1;1;0.828818181818182;0.934071961386573;0.914285714285714;23;1203;15.1445182724252;14.9196643464305;7;0.909090909090909;1;0.181876518181818
11;Y ~ X1 + X2;0.5;1;300;1;1;0.838363636363636;0.981132075471698;0.972972972972973;258;348;53;50.7151172865378;14;1;0.8;-0.203064027272727
12;Y ~ X1 + X2;0.5;1;300;1;1;0.915727272727273;0.977263701350278;0.888888888888889;17;459;43.795652173913;46.7127894389862;3;0.878787878787879;1;0.213571363636364
13;Y ~ X1 + X2;0.5;1;300;1;1;0.109181818181818;0.9775;0.955555555555556;1201;55;42.8928571428571;47.0093286925796;45;1;0.948717948717949;-0.0908604727272727
14;Y ~ X1 + X2;0.5;1;300;1;1;0.639181818181818;0.982648271938558;1;3015;244;57.6311475409836;55.2525682166905;82;1;1;0.119309054545455
15;Y ~ X1 + X2;0.5;1;300;1;1;0.746636363636364;0.982221139795421;0.857142857142857;2;293;55.8707482993197;52.0316384400038;1;0.909090909090909;0.666666666666667;0.177367890909091
16;Y ~ X1 + X2;0.5;1;300;1;1;0.508090909090909;0.982465557344784;0.975609756097561;748;196;57.030612244898;52.7015432551739;33;1;0.954545454545455;-0.142603881818182
17;Y ~ X1 + X2;0.5;1;300;1;1;0.524636363636364;0.981629116117851;0.970588235294118;723;213;53.9345794392523;52.7270062606275;16;1;0.941176470588235;0.122780718181818
18;Y ~ X1 + X2;0.5;1;300;1;1;0.860818181818182;0.983210137275607;1;32;317;59.5534591194969;65.8577915383836;2;1;1;-0.0643706727272727
19;Y ~ X1 + X2;0.5;1;300;1;1;0.434454545454545;0.808287986605274;0.823529411764706;25;1833;5.21155943293348;4.67467364178689;3;0.85;0.785714285714286;0.204697781818182
20;Y ~ X1 + X2;0.5;1;300;1;1;0.417545454545455;0.981489547038328;0.941176470588235;355;171;53.406976744186;52.8218711179323;15;1;0.909090909090909;0.108400509090909
21;Y ~ X1 + X2;0.5;1;300;1;1;0.703727272727273;0.980881023123627;0.96875;563;296;52.3040540540541;46.1445022239232;21;1;0.857142857142857;0.0673856545454545
22;Y ~ X1 + X2;0.5;1;300;1;1;0.682818181818182;0.980026631158455;0.976744186046512;5;301;49.7417218543046;49.1135369765687;2;1;0.941176470588235;-0.0813787272727273
23;Y ~ X1 + X2;0.5;1;300;1;1;0.562545454545455;0.983190560853402;0.978260869565217;2060;209;58.9333333333333;62.9215425178095;61;0.962962962962963;1;-0.187380827272727
24;Y ~ X1 + X2;0.5;1;300;1;1;0.936090909090909;0.98310187433233;1;89;348;58.84;56.0943130274629;2;1;NA;-0.0735413
25;Y ~ X1 + X2;0.5;1;300;1;1;0.488363636363636;0.980826507818317;0.974358974358974;8;206;52.1553398058252;60.5850167980716;3;0.944444444444444;1;0.0982182545454545
26;Y ~ X1 + X2;0.5;1;300;1;1;0.75;0.981694750878894;0.976744186046512;2076;303;54.2763157894737;58.8776031320494;70;0.96969696969697;1;0.0710445727272727
27;Y ~ X1 + X2;0.5;1;300;1;1;0.682272727272727;0.983744170552965;1;1628;244;61.5163934426229;51.0503290162793;65;1;1;0.144634990909091
28;Y ~ X1 + X2;0.5;1;300;1;1;0.869909090909091;0.950146321070234;0.942857142857143;11;955;20.0188284518828;20.5002853456611;3;1;0.818181818181818;-0.214683672727273
29;Y ~ X1 + X2;0.5;1;300;1;1;0.720363636363636;0.985359081156128;0.951219512195122;2;233;67.7264957264957;62.856654646138;2;1;0.882352941176471;0.132794763636364
30;Y ~ X1 + X2;0.5;1;300;1;1;0.425;0.80915703893881;0.647058823529412;1;1785;5.23516237402016;4.48797794979713;1;0.705882352941177;0.588235294117647;0.205791036363636
31;Y ~ X1 + X2;0.5;1;300;1;1;0.562909090909091;0.839282829914392;0.642857142857143;7;1991;6.21686746987952;5.59281274480905;3;0.538461538461538;0.733333333333333;0.208414536363636
32;Y ~ X1 + X2;0.5;1;300;1;1;0.891090909090909;0.982858891949801;0.916666666666667;6;337;58;54.2256089561626;1;0.964285714285714;0.75;0.165580090909091
33;Y ~ X1 + X2;0.5;1;300;1;1;0.581090909090909;0.981693005789391;0.954545454545455;1900;235;54.1694915254237;57.6784936863583;70;0.954545454545455;0.954545454545455;-0.0906654727272727
34;Y ~ X1 + X2;0.5;1;300;1;1;0.651181818181818;0.983105277855348;0.96551724137931;1;243;58.7131147540984;61.5240972085374;1;1;0.9;-0.0750627909090909
35;Y ~ X1 + X2;0.5;1;300;1;1;0.176181818181818;0.980898296334538;1;7001;75;51;49.712144364303;256;1;1;-0.103267127272727
36;Y ~ X1 + X2;0.5;1;300;1;1;0.937818181818182;0.982066692516479;0.9;86;370;55.4623655913978;55.6086828024399;2;0.931034482758621;0;-0.181686836363636
37;Y ~ X1 + X2;0.5;1;300;1;1;0.786636363636364;0.98416551086454;0.956521739130435;3;275;62.7028985507246;66.2030066819239;2;1;0.75;0.112330218181818
38;Y ~ X1 + X2;0.5;1;300;1;1;0.901818181818182;0.97529992942837;0.941176470588235;25;491;40.3252032520325;37.7672779078763;5;0.979166666666667;0.333333333333333;0.162203209090909
39;Y ~ X1 + X2;0.5;1;300;1;1;0.476454545454545;0.980156458691089;1;1556;208;50.3942307692308;48.0585036410631;53;1;1;0.104267518181818
40;Y ~ X1 + X2;0.5;1;300;1;1;0.907818181818182;0.980871306960441;0.959183673469388;2;383;52.0104166666667;47.8049034247379;1;1;0.6;-0.161371227272727
41;Y ~ X1 + X2;0.5;1;300;1;1;0.937636363636364;0.984097740715602;1;4;329;62.5090909090909;62.0228732573342;1;1;1;0.100345554545455
42;Y ~ X1 + X2;0.5;1;300;1;1;0.868363636363636;0.979687990786305;1;2;389;48.9846153846154;55.9785007444709;1;1;1;-0.203455027272727
43;Y ~ X1 + X2;0.5;1;300;1;1;0.556909090909091;0.979591836734694;0.882352941176471;3651;251;48.6190476190476;43.0794349346149;142;0.952380952380952;0.769230769230769;0.174027509090909
44;Y ~ X1 + X2;0.5;1;300;1;1;0.925454545454545;0.980941153354946;0.96551724137931;4;389;52.2051282051282;53.296089626184;2;0.964285714285714;1;0.0983894363636364
45;Y ~ X1 + X2;0.5;1;300;1;1;0.909545454545455;0.973610555777689;0.967741935483871;6;529;37.7547169811321;37.9503791155542;3;1;0.5;0.166793472727273
46;Y ~ X1 + X2;0.5;1;300;1;1;0.855363636363636;0.944515306122449;0.948717948717949;7;1045;17.9904397705545;18.7795719392116;3;0.967741935483871;0.875;-0.179429981818182
47;Y ~ X1 + X2;0.5;1;300;1;1;0.819090909090909;0.92984792984793;0.878048780487805;6;1265;14.2338072669826;13.0179644938854;2;0.891891891891892;0.75;-0.1827318
48;Y ~ X1 + X2;0.5;1;300;1;1;0.562818181818182;0.979967689822294;1;3;249;49.528;53.7265441694057;2;1;1;-0.120753090909091
49;Y ~ X1 + X2;0.5;1;300;1;1;0.856454545454545;0.981422505307856;0.972972972972973;2;351;53.5284090909091;60.2532682198139;2;0.96875;1;0.0280405545454545
50;Y ~ X1 + X2;0.5;1;300;1;1;0.494727272727273;0.982172394780371;0.975;2;195;55.530612244898;53.9584040026008;1;1;0.95;-0.140177363636364
51;Y ~ X1 + X2;0.5;1;300;1;1;0.928090909090909;0.980113636363636;0.970588235294118;1;407;50.0441176470588;54.4042795214871;1;1;0;-0.161096845454545
52;Y ~ X1 + X2;0.5;1;300;1;1;0.426454545454545;0.981023454157782;0.975609756097561;15;179;52.1222222222222;45.5502754164216;1;1;0.961538461538462;-0.139893472727273
53;Y ~ X1 + X2;0.5;1;300;1;1;0.932090909090909;0.981662114709325;0.96551724137931;7;377;54.2486772486772;50.8907524188006;1;0.964285714285714;1;0.134259645454545
54;Y ~ X1 + X2;0.5;1;300;1;1;0.681;0.982381206620395;0.942857142857143;82;263;56.75;53.5258195526105;2;0.916666666666667;1;0.1212442
55;Y ~ X1 + X2;0.5;1;300;1;1;0.780454545454545;0.982292637465051;0.939393939393939;2;305;56.1111111111111;49.6660632248753;1;0.961538461538462;0.857142857142857;0.158913254545455
56;Y ~ X1 + X2;0.5;1;300;1;1;0.925;0.982309582309582;0.933333333333333;59;360;56.2154696132597;52.7811307131779;2;1;0.333333333333333;0.156342463636364
57;Y ~ X1 + X2;0.5;1;300;1;1;0.645363636363636;0.861228515074669;0.78;6;1971;7.19979716024341;6.55919085942678;2;0.857142857142857;0.6;0.195927472727273
58;Y ~ X1 + X2;0.5;1;300;1;1;0.765;0.982766817209413;0.966666666666667;1;291;57.6369863013699;56.6145929935074;1;1;0.857142857142857;-0.0681200545454546
59;Y ~ X1 + X2;0.5;1;300;1;1;0.837545454545455;0.982414242292662;0.970588235294118;3;325;56.521472392638;48.2724185010668;1;0.966666666666667;1;0.121963336363636
60;Y ~ X1 + X2;0.5;1;300;1;1;0.787090909090909;0.981979900658427;0.972222222222222;2;313;55.1464968152866;58.2153181980949;1;1;0.888888888888889;0.0751769636363636
61;Y ~ X1 + X2;0.5;1;300;1;1;0.486272727272727;0.982236350037397;0.864864864864865;4709;191;55.71875;45.107754759838;140;0.842105263157895;0.888888888888889;0.106077790909091
62;Y ~ X1 + X2;0.5;1;300;1;1;0.899;0.970570388349515;0.964285714285714;2;583;33.8664383561644;34.6483458938772;2;0.96;1;0.214493154545455
63;Y ~ X1 + X2;0.5;1;300;1;1;0.911818181818182;0.975072290357962;0.972972972972973;7;501;39.9601593625498;35.8287929795926;2;0.971428571428571;1;0.214178909090909
64;Y ~ X1 + X2;0.5;1;300;1;1;0.711545454545455;0.980449782775364;0.939393939393939;1;307;50.8246753246753;45.7916756308768;1;0.956521739130435;0.9;-0.0596306909090909
65;Y ~ X1 + X2;0.5;1;300;1;1;0.540090909090909;0.983336138697189;0.911764705882353;9;198;59.41;55.1354796035285;2;0.95;0.857142857142857;0.127926672727273
66;Y ~ X1 + X2;0.5;1;300;1;1;0.577181818181818;0.979206049149338;0.972972972972973;2;265;47.7368421052632;49.239657387609;1;0.952380952380952;1;-0.0972716272727273
67;Y ~ X1 + X2;0.5;1;300;1;1;0.421363636363636;0.98403451995685;0.885714285714286;1836;148;62.6351351351351;59.353266594695;61;0.947368421052632;0.8125;-0.109856545454545
68;Y ~ X1 + X2;0.5;1;300;1;1;0.384090909090909;0.790295857988166;0.71875;2;1772;4.7686230248307;4.34417171993758;2;0.785714285714286;0.666666666666667;-0.205727772727273
